job_id,source_job_id,job_title_std,city_std_final,province_std_final,job_family_std,job_family_confidence,city_std_confidence,skill_list,task_list,genai_exposure_level,jd_text_clean,review_job_family,review_skill_list,review_task_list,review_notes
job_339062,171271700,猎头顾问-中高端人才招聘,杭州,浙江,人力/行政,high,high,招聘配置,,high,岗位职责： 1、负责按照岗位综合要求进行人才寻访、基本面沟通、邀约面试等； 2、负责人才信息系统的数据更新、维护； 3、参与人才服务项目的评估、候选人面试、阶段性项目总结等； 4、协助项目经理开展项目服务工作。 岗位要求： 1、本科及以上学历，工商管理、人力资源、市场营销类专业毕业； 2、具有一定的招聘工作经验，熟悉各招聘渠道；具有销售工作经历、目标往猎头方向发展也可以；专注机械装备制造、智能制造、人工智能、医疗器械领域优先； 3、具有中高端人才招聘经验者优先； 4、综合素质优秀、沟通能力强的应届毕业生可考虑。,,,,
job_1042581,170140708,C++算法开发工程师,上海,上海,AI/算法,high,high,C++,方案设计,high,工作职责： ①负责地图导航、位置服务等平台的架构设计、算法研发。 ②参与业务需求对接，技术方案设计和实现。 ③负责算法引擎的性能优化、稳定性建设和维护。 ④跟踪和研究新技术，满足产品升级迭代的需求。 任职要求： ①计算机、地理信息系统及相关专业硕士及以上学历。 ②熟悉C/C++程序开发，具有良好的编程习惯，掌握常用数据结构、算法、设计模式，有一定的架构设计经验。 ③2年以上GIS相关算法、产品研发经验，对地图导航，POI检索等开源软件有深入了解者优先。 ④有计算机图形学开发经验优先。 ⑤有良好的沟通能力，技术迁移能力强，乐于接受新事物和新技术。,,,,
job_1040424,171700520,AI/机器学习实习生（PME部门）,济宁,山东,AI/算法,high,high,Docker | Git | Kubernetes | Power BI | PyTorch | Python | SQL | Tableau | TensorFlow | 机器学习 | 深度学习 | 项目管理,项目管理,high,【主要职责】 ■ 模型运维与优化 • 协助监控机器学习模型在生产线的运行表现 • 参与模型性能评估、调优与适应性调整 • 量化模型对工厂产出、质量、能耗的影响 ■ 数据架构与探索 • 深入探索工业数据，协助构建和优化数据流水线（ETL） • 监控数据质量，实施改进措施，提升传感器数据的分析价值 ■ 协同与落地 • 与米兰总部数据科学团队协作，参与全球化方案的本地化实施 • 通过数据可视化工具制作仪表盘，支持工厂数字化培训 • 协助项目管理，确保相关AI项目的交付与落地 【任职要求】 学历与专业 • 硕士在读 • 计算机科学、物理学、数学、工程学、统计学或其他数据导向或编程相关专业 技术基础（具备多项即可） • 了解机器学习基础算法与模型原理 • 熟悉Python编程，有数据处理经验（Pandas/NumPy等） • 了解SQL，能够进行基础的数据查询与清洗 • 有数据可视化经验（如Matplotlib、Seaborn、Tableau、Power BI等） • 了解Git基础操作 加分项（不强求） • 了解Docker、Kubernetes • 了解深度学习框架（TensorFlow/PyTorch） • 了解CI/CD或Agile/Scrum模式 • 有云平台使用经验（AWS优先） 语言与软技能 • 具备英语读写能力，能进行基本口语交流（CET-4及以上优先） • 良好的沟通与团队协作能力 • 对工业数字化、智能制造有浓厚兴趣 • 有好奇心，愿意学习新工具和技术 其他要求 • 遵守公司保密与安全规范 【实习收获】 • 深度参与真实工业场景的AI项目，积累MLOps实践经验 • 学习数据流水线、模型部署、可视化等企业级技能 • 实习补贴 • 表现优秀者有转正机会,,,,
job_236540,170896039,199203 Regional HR Performance Director ID199371,上海,上海,人力/行政,high,high,,,high,"Bureau Veritas is looking for a Regional HR Performance Director; ideally, we are encouraging candidates who have strong capabilities in these skills to join us. We welcome candidates who are keen to work in Shanghai, Mumbai or Kuala Lumpur to join the APA region. Objectives: The Regional HR Performance & Digital Director is strategic role focused on functional excellence through: - Co-designing and implementing standardized HR services - Driving organizational efficiency - Enhancing employee experience - Leading the Group HR transformation journey - Accelerating shared service capabilities Job Responsibilities and Competences: Strategic HR Transformation - Assess current HR operational capabilities - Contribute to global HR shared services model design, development of detailed implementation roadmaps and deploy standardized delivery models and processes, identifying process optimization opportunities - Lead HR integration strategies for mergers and acquisitions Process Redesign - Map existing HR processes - Develop scalable service delivery models, implementing HR service management best practices - Create and manage HR performance metrics and KPIs People Analytics - Gather and analyze HR service metrics, identifying improvement areas & track process enhancement impacts - Utilize data and metrics to assess HR efficiency Technology Integration - Review HR organization benchmarks and drive digital HR platform adoption. Ensure technology implementation - Support change management strategies and enable local HR team exécution Qualifications: - Master's degree in HR Management, Business Administration - 5-10 years' experience in HR roles - Strong change management expertise, strategic thinking and proactive mindset. - Advanced knowledge of HR technology platforms, strong stakeholder management, communication and problem-solving skills - Proven shared services implementation track record - Experience in M&A HR integration",,,,
job_002374,170955360,AI应用开发工程师（制造业）,佛山,广东,软件开发,high,high,AI Agent | Docker | Kafka | Kubernetes | LangChain | Python | SQL,,high,岗位职责： 1、设计和实现支持AI Agent功能服务，掌握异步协程、流式交互技术（如 SSE、WebSocket），熟悉LangChain&LangGraph 多Agnet框架； 2、基于Python框架（FastAPI、Flask 等）进行异步SSE流式开发，搭建和维护可扩展的后端基础设施，满足业务需求； 3、负责将AI模型和服务集成到平台中，确保数据交互的顺畅与准确； 4、熟练使用SQL/NoSQL数据库（PostgreSQL、elasticsearch等）实现⾼效的数据存储和检索； 5、运⽤常⽤消息队列（RabbitMQ、Kafka等），提升系统的并发处理能力和响应速度； 6、使用容器化和编排⼯具（Docker、Kubernetes等），实现后端服务的快速部署、弹性扩展和高可用性。 任职要求： 1、拥有计算机科学、软件工程或相关领域的本科及以上学位，或具备同等专业经验； 2、具备3年以上 Python 后端开发经验，熟悉API设计和实现，拥有扎实的编程基础和良好的代码规范； 3、熟悉异步编程（如asyncio）和流式交互技术（SSE、WebSocket等），有基于Python框架进行异步SSE流式开发的实际经验； 4、具备良好的团队协作能力，能够积极与跨部门团队沟通协作，共同完成项目目标。,,,,
job_004152,167638649,运动控制软件工程师,南京,江苏,软件开发,high,high,C++ | 机器学习 | 深度学习,,high,职责描述： 1. 负责机器人运动控制核心算法的设计、实现、部署和性能优化，解决实际应用中的抖动、延迟与精度问题； 2. 基于ROS/ROS2框架，开发高性能、高可靠性的运动控制软件模块，并完成系统集成与调试； 3. 开发并维护面向内外部用户的高效、易用的运动控制SDK及工具链，提供清晰的技术文档和API支持； 4. 协同团队进行软硬件联合调试，深入分析并系统性解决影响运动性能的综合性技术难题。 任职要求： 1. 本科及以上学历，机器人、自动化、计算机、电子信息等相关专业； 2. 精通C++，具有扎实的数据结构与算法基础，追求优雅的代码风格； 3. 精通运动学、动力学建模与现代控制理论（如PID、LQR、MPC等），并具备丰富的实际调试和参数整定经验； 4. 熟悉ROS，熟悉常见的机器学习、深度学习、强化学习算法者优先； 5. 具备良好的逻辑思维能力、解决问题能力以及强烈的技术好奇心。,,,,
job_087156,165992818,海外网站SEM,上海,上海,市场/运营,high,high,SEO/SEM | 数据分析,市场推广 | 数据分析,high,"岗位职责： 1.需要熟练掌握谷歌Ads 、 Facebook 等平台操作，具备数据分析能力，能够撰写广告语和创意。熟悉 Google 、 Bing 等主流搜索引擎排名算法； 2.谷歌Ads的付费广告的制作、投放、广告创意撰写和后续优化，持之有效的为公司网站进行优化带来尽可能多的流量、询盘转化； 3.熟悉Facebook,Instagram,Twitter,YouTube,Linkedin等热门SNS媒体,制作并更新日常帖子,活动策划执行等工作。服务于独立站的曝光量,粉丝增长,互动销售转化等； 4.具有一定的数据分析能力，熟练使用Google Analytics、SEMRUSH等工具进行数据采集、评估、分析市场信息，竞争对手网站数据及用户需求； 02 任职要求：02 1、本科及以上学历，大学英语六级，英语听、写要求熟练，3年以上海外网站运营经验/谷歌运营经验，有垂直B端行业经验优先； 2、思路清晰，对数据敏感，善于通过数据分析，对网站运营提出改进意见；02 3、学习能力强，责任心强，工作认真，有团队合作精神。",,,,
job_1040587,167811916,图像算法工程师,上海,上海,AI/算法,high,high,C++ | MATLAB | PyTorch | Python | TensorFlow | 深度学习,,high,岗位职责： 1、负责图像处理领域（包括目标识别，图像拼接，单/双目视觉测量等领域）的算法设计、研发工作； 2、负责图像算法功能组件开发，推动工程化应用; 3、负责图像算法的功能、性能测试、效能评估； 4、负责跟踪专业发展趋势，开展预先研究策划及项目组织管理 任职要求： 1、具备图像处理算法、分析等相关理论基础知识； 2、掌握机器视觉目标特征提取算法及特征聚类原理，掌握基于深度卷积神经网络的智能目标检测识别算法原理，使用过Darknet、Pytorch、Tensorflow、Caffe等至少一种深度学习框架进行目标检测识别项目开发； 3、熟练掌握C/C++、Matlab、Python等至少一种编程语言，熟练使用OpenCV视觉库； 4、具备单/双目视觉测量相关项目开发经验者优先。 需求专业： 电子信息、通信工程、计算机、自动化、人工智能、航空航天、控制科学、应用数学等专业硕士及以上学历，博士优先,,,,
job_476804,171261989,Linux驱动工程师（芯片、半导体方向）,深圳,广东,软件开发,high,high,C++ | Linux,软件开发 | 需求分析,high,"1.负责测试设备项目的需求分析、设计、开发、测试及优化工作。 2.参与软件设计和算法实现，确保项目按时交付。 3.与硬件、软件工程师紧密合作，完成与外围硬件接口的设计及调试。 4.负责软件代码编写、仿真验证、板级调试以及性能优化。 任职要求： 1、熟悉LINUX系统、ARM-LINUX系统； 2、精通C和C++的基础数据结构、容器和算法； 3、熟悉LINUX下的I2C,SPI,PCIe,UART,TCP/UDP等基础通讯相关的编程； 4、熟悉ARM-LINUX内核配置、编译，LINUX驱动的编写者优先； 5、能看懂硬件原理图者优先； 6、本科学历，相关工作经验3年以上。",,,,
job_1041598,170147189,视觉调试工程师（应届生亦可）,苏州,江苏,AI/算法,high,high,,软件开发,high,岗位信息： 1. 根据项目要求，进行光学方案(相机、光源、镜头)选型、验证评估及应用调试； 2. 熟悉/了解视觉产品的方案应用，能对视觉系统应用过程中出现的问题进行分析指导； 3.与客户保持良好沟通，总结客户使用过程中对产品的建议，及时反馈用户需求； 4. 配合工程师进行机械、电气现场调试维护；并对客户相关人员进行技术培训； 任职要求： 1. 专科及以上学历，机械自动化、电气自动化、计算机等相关专业毕业，或者参加视觉培训机构(halcon，Vision pro)一个完整课程； 2. 熟悉Profinet、Ethercat、 Ethernet/IP等常用总线协议，了解Modbus、OPC等 3. 思维逻辑清晰，有责任心，团队感强，表达沟通能力好；具有较强的抗压能力； 4. 有机器视觉系统调试，以及运动控制经验者优先； 5. 有一定的英语基础； 6. 应届毕业生亦可。,,,,
job_1055732,171404323,大数据分析师,成都,四川,数据分析,high,high,LLM/大模型 | Power BI | Python | Tableau | Vue | 数据分析 | 机器学习 | 项目管理,数据分析 | 方案设计 | 需求分析 | 项目管理,high,职位描述 1、【必须项】熟悉BI项目，精通一种以上报表工具（如 FineReport、Power BI、Tableau、自研报表平台）； 2、熟悉企业级复杂报表、经营分析报表、管理驾驶舱的需求分析、设计、开发及上线运行； 3、规划业务指标体系，建立统一报表规范、口径标准与取数逻辑，保障数据一致性与准确性； 4、对接业务部门、梳理分析需求，输出可落地的数据报表与可视化方案； 5、熟悉数据开发流程，可以独立排查数据口径、报表异常、数据质量问题，形成问题复盘与优化方案； 6、参与数据平台、数据仓库、数据治理相关建设，支撑上层报表与分析应用； 7、拥有大数据项目管理经验，能够对进度，成本，质量进行严格把控，较强的沟通协调能力。 任职要求 1、全日制研究生学历，5年以上数据分析经验，可以独立进行报表开发和方案设计；特别优秀可以考虑本科； 2、熟悉Python、R，JS语言，能够熟练处理数据上遇到的问题; 3、有web前端（vue、js、html5）等开发经验优先; 4、具备扎实的统计学和数学基础，熟悉数据挖掘、机器学习，包括特征工程、统计学习、分类聚类、case 分析方法等； 5、优秀的沟通理解能力，能深入理解用户需求，并转化成解决方案； 6、熟悉建筑行业，有财务，人力，工程项目等数据分析经验者优先； 7、具备大数据推荐系统，AI大模型开发经验者优先；,,,,
job_1007253,171684906,AI产品经理,深圳,广东,产品/项目,high,high,AIGC | Axure | Excel | Figma | LLM/大模型 | Python | SQL | 数据分析 | 机器学习 | 深度学习 | 计算机视觉,数据分析 | 方案设计,high,一、岗位职责 1、负责AI产品的整体规划、路线图制定及迭代管理，结合公司战略与市场需求，定义产品的核心价值与差异化优势。 2、深入分析AI技术（如大语言模型、计算机视觉、语音识别、推荐系统等）的商业应用场景，挖掘高价值落地机会。 3、与业务方、客户及用户深度沟通，抽象真实需求，并转化为可落地的产品需求文档（PRD）。明确AI模型的输入、输出、性能指标（准确率、召回率、延迟等）及边界条件。 4、紧密协同算法、工程、设计、测试等团队，推动AI模型从训练、评估、部署到持续优化的全生命周期管理。建立数据飞轮机制，定义数据采集、标注、清洗及回流标准，持续提升模型效果。 5、设计AI产品的评估体系与A/B测试方案，基于数据驱动决策，平衡模型精度、用户体验与计算成本。 6、确保AI产品符合数据隐私、安全及伦理规范，识别并规避算法偏见、内容合规等风险。 二、任职要求 1、本科及以上学历，计算机、人工智能、数学、统计学或相关理工科专业优先。3年以上产品经理经验，其中至少1年AI产品相关经验（包含但不限于对话系统、AIGC工具、智能推荐、风控模型、CV质检等）。 2、了解机器学习/深度学习基本原理，熟悉监督/无监督学习、模型评估方法，能与算法工程师高效沟通。对至少一种AI技术领域有深入理解（如LLM应用、多模态、语音交互等）。 3、掌握基本的数据分析能力（SQL、Excel或Python脚本），能独立完成数据提取与分析。 4、具备出色的逻辑思维与抽象能力，能将模糊业务问题拆解为可执行的AI产品方案。 5、熟练使用Axure、Figma、XMind等产品设计工具；熟悉敏捷开发流程。 有从0到1成功落地的AI产品案例者优先。 6、优秀的沟通协调能力，能管理算法、工程等多方预期，推动项目高质量交付。 7、对AI技术充满热情，持续学习，能够快速理解新论文/新框架的业务价值。,,,,
job_449872,170902884,测试工程师/NPI工程师,武汉,湖北,生产/质量,high,high,,测试验证,high,1、制定新产品的测试计划和方案； 2、设计并执行测试用例，对产品进行功能、性能等测试； 3、实施高效的测试活动，并对测试结果进行分析，给出专业报告，并与其他部门紧密协作跟踪缺陷及推动相关硬、软件的优化； 4、维护测试环境、进行测试环境的部署和调试； 5、完成上级领导安排的临时工作； 任职资格： 1.学历及专业：应具有大专及以上学历，具有光通信、电子等相关专业学习历； 2.应聘年龄：40周岁及以下； 3.技能要求：熟悉光通信芯片产品原理、结构、性能指标以及相关工艺； 熟悉NPI相关流程；了解行业内各不同芯片的测试方法、熟悉各个性能参数的算法；具有良好的团队协助、配合意识；熟练使用品质工具，能够熟练的对统计数据进行汇总分析。 4.工作经验：不限，具有光通讯/光模块产品前端测试工作经验优先。,,,,
job_309651,169583692,博士后 - 运动控制与脑机接口,上海,上海,研发/科研,medium,high,MATLAB | Python | 数据分析 | 机器学习,数据分析 | 软件开发,high,岗位职责： - 神经电生理技术应用与开发： 1.负责猕猴皮质-丘脑环路神经运动控制机制的研究，通过任务执行状态下的神经电生理信号采集，结合超声技术进行多模态神经活动记录与功能调控实验。 2.开发与优化神经信号处理算法，行为-神经模型与实时解码模型构建等关键技术，支持脑机接口系统的闭环控制。 - 脑机接口系统搭建与验证： 1.参与设计并搭建面向运动控制的行为平台与脑机接口实验平台，集成神经信号采集设备、行为监测系统（如眼动追踪、运动视频捕捉）及外部控制设备（如机械臂）。 2.基于猕猴运动任务范式，验证脑机接口算法在运动意图解码、实时控制中的性能。 - 跨学科协作与成果转化： 1.与临床医学、人工智能团队合作，推动运动脑机接口技术在康复医疗（如中风后运动功能重建）中的应用探索。 2.撰写研究论文、技术报告，并参与学术交流与项目申报。 任职要求 - 专业背景： 1.已获得或即将获得神经科学、生物医学工程、计算机科学等相关领域的博士学位，具备系统神经科学或脑机接口研究经验者优先。 - 技术能力： 1.熟练掌握以下至少一项技术： 1.在体神经电生理记录（猕猴或大动物模型优先）或 超声神经信号采集/调控技术； 2.脑机接口系统开发（如侵入式与非侵入式），有实时数据处理或嵌入式算法开发经验者优先； 3.编程与数据分析（精通Python/MATLAB，熟悉机器学习、信号处理或计算建模）。 经验： 1.具有非人灵长类动物操作经验（如猕猴手术、行为训练、电生理记录） - 综合素质： 1.具备独立解决问题能力、团队协作精神及良好的中英文沟通能力，能胜任多任务并行的工作环境。 2.动物实验 - 关键技能优先考虑方向 1. 具有多模态数据（神经信号+超声成像）融合分析经验； 2. 有脑机接口-机械臂控制项目经历，或掌握机器人运动学框架。,,,,
job_062101,169848147,客户经理-ICT产品检测认证,苏州,江苏,销售/商务,high,high,,销售拓客,high,"Tasks任务： Responsible for identification, development and maximum penetration of accounts within the product line and/or geographic area specified by the Cluster Manager;根据部门经理划定的产品类别或地域范围，寻找及大力发展客户； Responsible for building, maintaining and constantly developing relationships with accounts under their custody;负责建立、保持及持续发展与客户的良好关系； Responsible for achieving the quarterly and annual sales target as allocated by the Sales Manager;实现销售经理规定的季度及年销售目标； Ensure collection of Accounts Receivable;确保应收款项的收取。 Support Sales Manager in Sales & Marketing planning and strategy development;向销售经理在销售计划与策略发展等方面提供支持； Support Sales Manager in providing training and to sales and sales support staff;协助销售经理培训销售代表及其他相关员工； Undertake any other duties assigned.履行分配的其他任务。 Qualifications任职资格： 1. 本科学历，有成功的同行业销售工作经验者优先; 2. 具备优秀的新客户开发能力，卓越高效的客户沟通技巧，最终能以部门数据为导向，高效的完成部门分配的业绩指标； 3. 良好的市场分析能力和决策能力，能够开拓市场并制定有效的销售策略； 4. 自我驱动力强，并具备较强的抗压能力，能适应长期出差； 5. 良好的团队协作能力和学习能力，灵活变通，能有效利用公司资源达成业绩指标； *备注：此岗位的工作地为苏州市吴江区江陵南巷路668号，但因目前部门尚未搬迁，临时工作地点为苏州工业园区宏业路99号。* We foster a culture that values and embraces diversity among our employees, promoting appreciation, open-mindedness and respect. We believe that diversity of thought, background, and experience strengthens our team and brings the extra mile. As an equal opportunity employer, we encourage applicants from all walks of life to apply and join us in creating an environment that celebrates diversity 我们倡导包容多元的企业文化，鼓励理解、开放和尊重。我们相信，不同的思想、背景和经验能增强团队实力，推动卓越表现。我们欢迎来自各界的申请者，共同创造一个多元化的工作环境。 ***此岗位是德凯集团（DEKRA SE）在中华人民共和国直接或间接设立的所有公司委托德凯达（上海）投资有限公司发布的招聘信息并提供招聘相关服务，面试成功后将于德凯认证服务（苏州）有限公司（特殊情况协商调整）建立劳动关系。",,,,
